Filler_Status,Machine,Status,Start_Time,Count,duration_sec
Faulted,Erector,0,2020-01-27,6,1686.06
Faulted,Erector,0,2020-01-28,2,976.513
Faulted,Erector,0,2020-01-29,3,274.044
Faulted,Erector,0,2020-01-30,7,214.25
Faulted,Erector,0,2020-01-31,7,864.596
Faulted,Erector,3,2020-01-05,1,32.118
Faulted,Erector,3,2020-01-07,5,264.831
Faulted,Erector,3,2020-01-08,26,222.562
Faulted,Erector,3,2020-01-09,14,156.85
Faulted,Erector,3,2020-01-10,9,225.698
Faulted,Erector,3,2020-01-11,11,348.806
Faulted,Erector,3,2020-01-13,17,434.385
Faulted,Erector,3,2020-01-14,16,580.751
Faulted,Erector,3,2020-01-15,1,26.398
Faulted,Erector,3,2020-01-16,33,382.021
Faulted,Erector,3,2020-01-17,2,19.114
Faulted,Erector,3,2020-01-20,1,42.116
Faulted,Erector,3,2020-01-21,12,414.331
Faulted,Erector,3,2020-01-22,12,102.32
Faulted,Erector,3,2020-01-23,35,416.783
Faulted,Erector,3,2020-01-24,3,90.769
Faulted,Erector,3,2020-01-26,2,45.223
Faulted,Erector,3,2020-01-27,5,392.806
Faulted,Erector,3,2020-01-28,2,103.777
Faulted,Erector,3,2020-01-29,1,4.011
Faulted,Erector,3,2020-01-30,6,239.459
Faulted,Erector,3,2020-01-31,3,27.194
Faulted,Erector,4,2020-01-07,1,23.08
Faulted,Erector,4,2020-01-08,1,10.029
Faulted,Erector,4,2020-01-10,22,198.28
Faulted,Erector,4,2020-01-13,1,14.036
Faulted,Erector,4,2020-01-14,5,34.189
Faulted,Erector,4,2020-01-16,4,23.073
Faulted,Erector,4,2020-01-21,14,96.769
Faulted,Erector,4,2020-01-22,4,14.033
Faulted,Erector,4,2020-01-23,6,93.377
Faulted,Erector,4,2020-01-26,1,8.035
Faulted,Erector,4,2020-01-27,1,6.027
Faulted,Erector,4,2020-01-29,3,20.059
Faulted,Erector,4,2020-01-30,1,33.506
Faulted,Erector,4,2020-01-31,4,29.248
Faulted,Erector,6,2020-01-05,1,154.881
Faulted,Erector,6,2020-01-10,10,73.769
Faulted,Erector,6,2020-01-14,2,23.066
Faulted,Erector,6,2020-01-16,2,42.2
Faulted,Erector,6,2020-01-21,7,39.168
Faulted,Erector,6,2020-01-22,4,26.071
Faulted,Erector,6,2020-01-23,3,30.078
Faulted,Erector,6,2020-01-26,1,8.023
Faulted,Erector,6,2020-01-27,1,15.04
Faulted,Erector,6,2020-01-29,2,6.017
Faulted,Erector,6,2020-01-31,2,6.019
Faulted,Labeller,0,2020-01-03,1,158.935
Faulted,Labeller,0,2020-01-05,1,235.125
Faulted,Labeller,0,2020-01-07,9,1890.945
Faulted,Labeller,0,2020-01-08,2,1356.196
Faulted,Labeller,0,2020-01-09,1,974.839
Faulted,Labeller,0,2020-01-10,8,2386.498
Faulted,Labeller,0,2020-01-11,4,1153.996
Faulted,Labeller,0,2020-01-13,2,1323.593
Faulted,Labeller,0,2020-01-14,7,3014.142
Faulted,Labeller,0,2020-01-15,1,248.59
Faulted,Labeller,0,2020-01-16,2,672.707
Faulted,Labeller,0,2020-01-18,1,234.029
Faulted,Labeller,0,2020-01-21,9,2914.044
Faulted,Labeller,0,2020-01-22,2,413.734
Faulted,Labeller,0,2020-01-23,4,1638.534
Faulted,Labeller,0,2020-01-24,3,537.192
Faulted,Labeller,0,2020-01-26,1,347.795
Faulted,Labeller,0,2020-01-27,9,2770.681
Faulted,Labeller,0,2020-01-28,6,1153.358
Faulted,Labeller,0,2020-01-30,2,363.342
Faulted,Labeller,0,2020-01-31,3,455.571
Faulted,Labeller,2,2020-01-02,1,93.316
Faulted,Labeller,2,2020-01-05,1,23.361
Faulted,Labeller,2,2020-01-07,7,340.448
Faulted,Labeller,2,2020-01-08,2,88.802
Faulted,Labeller,2,2020-01-09,1,83.474
Faulted,Labeller,2,2020-01-10,6,285.35
Faulted,Labeller,2,2020-01-11,2,95.456
Faulted,Labeller,2,2020-01-13,1,120.432
Faulted,Labeller,2,2020-01-14,7,254.155
Faulted,Labeller,2,2020-01-15,1,34.428
Faulted,Labeller,2,2020-01-16,3,123.786
Faulted,Labeller,2,2020-01-18,1,24.367
Faulted,Labeller,2,2020-01-21,7,370.406
Faulted,Labeller,2,2020-01-23,5,346.657
Faulted,Labeller,2,2020-01-24,1,73.69
Faulted,Labeller,2,2020-01-26,2,146.687
Faulted,Labeller,2,2020-01-27,6,306.417
Faulted,Labeller,2,2020-01-28,5,111.397
Faulted,Labeller,2,2020-01-30,2,162.868
Faulted,Labeller,3,2020-01-07,1,40.176
Faulted,Labeller,3,2020-01-10,2,91.493
Faulted,Labeller,3,2020-01-21,2,26.074
Faulted,Labeller,3,2020-01-22,1,205.571
Faulted,Labeller,3,2020-01-24,1,43.372
Faulted,Labeller,3,2020-01-27,1,6.015
Faulted,Labeller,4,2020-01-14,1,37.099
Faulted,Labeller,5,2020-01-07,1,1.016
Faulted,Labeller,5,2020-01-10,2,7.031
Faulted,Labeller,5,2020-01-22,1,2.006
Faulted,Labeller,5,2020-01-24,1,2.031
Faulted,Labeller,5,2020-01-27,1,2.004
Faulted,Labeller,5,2020-01-28,1,3.008
Faulted,Labeller,5,2020-01-31,1,3.009
Faulted,Labeller,6,2020-01-11,1,1481.864
Faulted,Packer,0,2020-01-02,1,113.43
Faulted,Packer,0,2020-01-03,1,114.476
Faulted,Packer,0,2020-01-05,5,211.41
Faulted,Packer,0,2020-01-06,1,47.667
Faulted,Packer,0,2020-01-07,31,1830.245
Faulted,Packer,0,2020-01-08,39,1747.91
Faulted,Packer,0,2020-01-09,36,792.314
Faulted,Packer,0,2020-01-10,28,1994.491
Faulted,Packer,0,2020-01-11,28,1522.739
Faulted,Packer,0,2020-01-12,1,24.375
Faulted,Packer,0,2020-01-13,23,848.357
Faulted,Packer,0,2020-01-14,72,2610.77
Faulted,Packer,0,2020-01-15,7,547.371
Faulted,Packer,0,2020-01-16,15,912.963
Faulted,Packer,0,2020-01-18,2,32.243
Faulted,Packer,0,2020-01-19,3,78.623
Faulted,Packer,0,2020-01-20,2,257.808
Faulted,Packer,0,2020-01-21,27,2472.568
Faulted,Packer,0,2020-01-22,17,1105.404
Faulted,Packer,0,2020-01-23,17,1183.001
Faulted,Packer,0,2020-01-24,4,476.487
Faulted,Packer,0,2020-01-26,4,226.76
Faulted,Packer,0,2020-01-27,10,2759.19
Faulted,Packer,0,2020-01-28,5,770.339
Faulted,Packer,0,2020-01-29,1,97.255
Faulted,Packer,0,2020-01-30,6,231.479
Faulted,Packer,0,2020-01-31,12,621.674
Faulted,Packer,2,2020-01-02,1,5.016
Faulted,Packer,2,2020-01-05,5,69.35
Faulted,Packer,2,2020-01-07,30,467.467
Faulted,Packer,2,2020-01-08,39,317.5
Faulted,Packer,2,2020-01-09,35,297.098
Faulted,Packer,2,2020-01-10,22,299.94
Faulted,Packer,2,2020-01-11,23,186.814
Faulted,Packer,2,2020-01-13,23,379.972
Faulted,Packer,2,2020-01-14,75,944.314
Faulted,Packer,2,2020-01-15,7,66.55
Faulted,Packer,2,2020-01-16,15,206.437
Faulted,Packer,2,2020-01-18,2,5.079
Faulted,Packer,2,2020-01-19,3,9.062
Faulted,Packer,2,2020-01-20,1,3.008
Faulted,Packer,2,2020-01-21,24,620.471
Faulted,Packer,2,2020-01-22,16,177.608
Faulted,Packer,2,2020-01-23,17,383.566
Faulted,Packer,2,2020-01-24,1,61.165
Faulted,Packer,2,2020-01-26,3,46.166
Faulted,Packer,2,2020-01-27,8,284.924
Faulted,Packer,2,2020-01-28,5,132.955
Faulted,Packer,2,2020-01-29,1,19.049
Faulted,Packer,2,2020-01-30,6,143.27
Faulted,Packer,2,2020-01-31,10,87.883
Faulted,Packer,3,2020-01-10,2,60.495
Faulted,Packer,3,2020-01-11,2,40.19
Faulted,Packer,3,2020-01-24,1,44.31
Faulted,Packer,3,2020-01-31,2,54.448
Faulted,Packer,4,2020-01-07,1,10.036
Faulted,Packer,4,2020-01-10,5,135.818
Faulted,Packer,4,2020-01-11,1,11.054
Faulted,Packer,4,2020-01-14,1,13.036
Faulted,Packer,4,2020-01-21,2,32.319
Faulted,Packer,4,2020-01-24,2,29.313
Faulted,Packer,4,2020-01-30,1,66.733
Faulted,Palletiser,0,2020-01-03,1,73.84
Faulted,Palletiser,0,2020-01-05,1,464.225
Faulted,Palletiser,0,2020-01-07,7,2198.813
Faulted,Palletiser,0,2020-01-08,2,2704.598
Faulted,Palletiser,0,2020-01-09,2,1342.978
Faulted,Palletiser,0,2020-01-10,6,2666.04
Faulted,Palletiser,0,2020-01-11,2,978.506
Faulted,Palletiser,0,2020-01-13,5,1696.28
Faulted,Palletiser,0,2020-01-14,10,3695.07
Faulted,Palletiser,0,2020-01-15,1,607.291
Faulted,Palletiser,0,2020-01-16,4,1056.416
Faulted,Palletiser,0,2020-01-19,1,576.949
Faulted,Palletiser,0,2020-01-20,1,407.214
Faulted,Palletiser,0,2020-01-21,9,3478.633
Faulted,Palletiser,0,2020-01-22,3,854.572
Faulted,Palletiser,0,2020-01-23,4,1848.866
Faulted,Palletiser,0,2020-01-24,2,784.347
Faulted,Palletiser,0,2020-01-26,1,743.48
Faulted,Palletiser,0,2020-01-27,6,2769.352
Faulted,Palletiser,0,2020-01-28,3,1491.212
Faulted,Palletiser,0,2020-01-30,1,137.813
Faulted,Palletiser,0,2020-01-31,3,1387.306
Faulted,Palletiser,2,2020-01-05,1,20.316
Faulted,Palletiser,2,2020-01-07,7,330.746
Faulted,Palletiser,2,2020-01-08,2,74.474
Faulted,Palletiser,2,2020-01-09,3,276.863
Faulted,Palletiser,2,2020-01-10,3,48.566
Faulted,Palletiser,2,2020-01-11,2,230.142
Faulted,Palletiser,2,2020-01-13,5,341.421
Faulted,Palletiser,2,2020-01-14,6,199.165
Faulted,Palletiser,2,2020-01-15,1,96.273
Faulted,Palletiser,2,2020-01-16,3,126.573
Faulted,Palletiser,2,2020-01-19,1,36.145
Faulted,Palletiser,2,2020-01-20,1,40.108
Faulted,Palletiser,2,2020-01-21,6,241.373
Faulted,Palletiser,2,2020-01-22,1,6.013
Faulted,Palletiser,2,2020-01-23,2,122.118
Faulted,Palletiser,2,2020-01-24,2,20.228
Faulted,Palletiser,2,2020-01-26,1,48.241
Faulted,Palletiser,2,2020-01-27,6,426.681
Faulted,Palletiser,2,2020-01-28,2,43.166
Faulted,Palletiser,2,2020-01-29,2,55.539
Faulted,Palletiser,2,2020-01-30,1,52.252
Faulted,Palletiser,3,2020-01-11,1,69.602
Faulted,Palletiser,4,2020-01-10,2,117.424
Faulted,Palletiser,4,2020-01-14,3,118.968
Faulted,Palletiser,4,2020-01-23,1,8.022
Faulted,Palletiser,4,2020-01-31,2,97.488
Faulted,Screwcap,0,2020-01-02,1,265.209
Faulted,Screwcap,0,2020-01-03,2,57.627
Faulted,Screwcap,0,2020-01-05,6,224.52
Faulted,Screwcap,0,2020-01-06,3,67.36
Faulted,Screwcap,0,2020-01-07,17,2257.124
Faulted,Screwcap,0,2020-01-08,28,2110.419
Faulted,Screwcap,0,2020-01-09,41,1034.874
Faulted,Screwcap,0,2020-01-10,20,2172.987
Faulted,Screwcap,0,2020-01-11,15,1677.634
Faulted,Screwcap,0,2020-01-12,2,18.209
Faulted,Screwcap,0,2020-01-13,6,1400.307
Faulted,Screwcap,0,2020-01-14,12,3445.738
Faulted,Screwcap,0,2020-01-15,3,492.397
Faulted,Screwcap,0,2020-01-16,26,1191.442
Faulted,Screwcap,0,2020-01-17,1,31.078
Faulted,Screwcap,0,2020-01-18,3,124.064
Faulted,Screwcap,0,2020-01-19,6,78.482
Faulted,Screwcap,0,2020-01-20,1,195.566
Faulted,Screwcap,0,2020-01-21,4,3168.375
Faulted,Screwcap,0,2020-01-22,10,898.408
Faulted,Screwcap,0,2020-01-23,3,1475.331
Faulted,Screwcap,0,2020-01-24,8,371.246
Faulted,Screwcap,0,2020-01-25,1,11.149
Faulted,Screwcap,0,2020-01-26,3,332.458
Faulted,Screwcap,0,2020-01-27,17,2817.859
Faulted,Screwcap,0,2020-01-28,2,628.343
Faulted,Screwcap,0,2020-01-29,3,275.552
Faulted,Screwcap,0,2020-01-30,1,221.929
Faulted,Screwcap,0,2020-01-31,8,917.65
Faulted,Screwcap,2,2020-01-05,6,45.196
Faulted,Screwcap,2,2020-01-06,1,18.095
Faulted,Screwcap,2,2020-01-07,10,45.173
Faulted,Screwcap,2,2020-01-08,27,76.417
Faulted,Screwcap,2,2020-01-09,40,105.964
Faulted,Screwcap,2,2020-01-10,17,87.659
Faulted,Screwcap,2,2020-01-11,12,33.484
Faulted,Screwcap,2,2020-01-12,1,4.018
Faulted,Screwcap,2,2020-01-13,4,23.075
Faulted,Screwcap,2,2020-01-14,9,25.158
Faulted,Screwcap,2,2020-01-15,1,25.071
Faulted,Screwcap,2,2020-01-16,23,74.579
Faulted,Screwcap,2,2020-01-18,1,1.002
Faulted,Screwcap,2,2020-01-19,5,16.121
Faulted,Screwcap,2,2020-01-21,2,20.106
Faulted,Screwcap,2,2020-01-22,6,44.116
Faulted,Screwcap,2,2020-01-23,1,2.018
Faulted,Screwcap,2,2020-01-24,6,29.315
Faulted,Screwcap,2,2020-01-26,1,4.011
Faulted,Screwcap,2,2020-01-27,15,64.249
Faulted,Screwcap,2,2020-01-28,1,30.078
Faulted,Screwcap,2,2020-01-29,3,40.203
Faulted,Screwcap,2,2020-01-31,7,70.689
Faulted,Screwcap,3,2020-01-13,2,74.269
Faulted,Screwcap,3,2020-01-22,1,36.275
Faulted,Screwcap,4,2020-01-06,1,4.015
Faulted,Screwcap,4,2020-01-19,1,4.01
Faulted,Screwcap,4,2020-01-27,1,2.005
Faulted,TopSealer,0,2020-01-02,1,23.077
Faulted,TopSealer,0,2020-01-03,1,89.103
Faulted,TopSealer,0,2020-01-05,3,260.682
Faulted,TopSealer,0,2020-01-07,18,1936.281
Faulted,TopSealer,0,2020-01-08,8,1870.764
Faulted,TopSealer,0,2020-01-09,9,1019.121
Faulted,TopSealer,0,2020-01-10,21,1805.078
Faulted,TopSealer,0,2020-01-11,14,1480.876
Faulted,TopSealer,0,2020-01-13,20,1281.231
Faulted,TopSealer,0,2020-01-14,23,3046.841
Faulted,TopSealer,0,2020-01-15,1,340.723
Faulted,TopSealer,0,2020-01-16,8,1500.946
Faulted,TopSealer,0,2020-01-17,1,95.741
Faulted,TopSealer,0,2020-01-18,1,169.213
Faulted,TopSealer,0,2020-01-19,1,185.324
Faulted,TopSealer,0,2020-01-20,1,262.411
Faulted,TopSealer,0,2020-01-21,19,2900.059
Faulted,TopSealer,0,2020-01-22,10,717.728
Faulted,TopSealer,0,2020-01-23,8,1142.588
Faulted,TopSealer,0,2020-01-24,6,409.447
Faulted,TopSealer,0,2020-01-26,3,543.885
Faulted,TopSealer,0,2020-01-27,10,2283.245
Faulted,TopSealer,0,2020-01-28,4,1010.712
Faulted,TopSealer,0,2020-01-29,2,241.307
Faulted,TopSealer,0,2020-01-30,3,95.659
Faulted,TopSealer,0,2020-01-31,12,927.483
Faulted,TopSealer,2,2020-01-02,1,56.233
Faulted,TopSealer,2,2020-01-05,3,55.204
Faulted,TopSealer,2,2020-01-07,17,846.539
Faulted,TopSealer,2,2020-01-08,7,107.767
Faulted,TopSealer,2,2020-01-09,9,170.637
Faulted,TopSealer,2,2020-01-10,22,405.484
Faulted,TopSealer,2,2020-01-11,12,356.259
Faulted,TopSealer,2,2020-01-13,19,437.699
Faulted,TopSealer,2,2020-01-14,23,719.309
Faulted,TopSealer,2,2020-01-16,5,97.352
Faulted,TopSealer,2,2020-01-18,1,24.062
Faulted,TopSealer,2,2020-01-19,1,3.034
Faulted,TopSealer,2,2020-01-20,1,62.178
Faulted,TopSealer,2,2020-01-21,17,515.828
Faulted,TopSealer,2,2020-01-22,9,66.21
Faulted,TopSealer,2,2020-01-23,9,236.757
Faulted,TopSealer,2,2020-01-24,6,130.931
Faulted,TopSealer,2,2020-01-26,2,35.491
Faulted,TopSealer,2,2020-01-27,10,468.462
Faulted,TopSealer,2,2020-01-28,4,93.754
Faulted,TopSealer,2,2020-01-29,1,15.042
Faulted,TopSealer,2,2020-01-30,3,97.527
Faulted,TopSealer,2,2020-01-31,11,373.799
Faulted,TopSealer,3,2020-01-10,2,60.436
Faulted,TopSealer,3,2020-01-11,2,64.616
Faulted,TopSealer,3,2020-01-22,1,15.038
Faulted,TopSealer,3,2020-01-31,2,61.444
Faulted,TopSealer,4,2020-01-24,1,26.068
Safety Stopped,Depal,0,2020-01-16,1,3525.483
Safety Stopped,Depal,0,2020-01-19,1,64.164
Safety Stopped,Depal,1,2020-01-17,1,21.058
Safety Stopped,Depal,3,2020-01-11,1,48.259
Safety Stopped,Depal,3,2020-01-16,1,3.009
Safety Stopped,Depal,3,2020-01-17,1,27.071
Safety Stopped,Depal,3,2020-01-19,1,11.03
Safety Stopped,Depal,4,2020-01-16,2,37.1
Safety Stopped,Depal,5,2020-01-11,1,5.018
Safety Stopped,Depal,5,2020-01-14,1,101.701
Safety Stopped,Divider,0,2020-01-16,3,109.096
Safety Stopped,Divider,3,2020-01-14,1,454.813
Safety Stopped,Divider,3,2020-01-16,1,3.048
Safety Stopped,Divider,5,2020-01-16,1,4.012
Safety Stopped,Dynac,0,2020-01-07,1,255.921
Safety Stopped,Dynac,0,2020-01-08,1,621.784
Safety Stopped,Dynac,0,2020-01-09,1,17.265
Safety Stopped,Dynac,0,2020-01-10,1,234.842
Safety Stopped,Dynac,0,2020-01-11,1,1400.75
Safety Stopped,Dynac,0,2020-01-14,2,478.409
Safety Stopped,Dynac,0,2020-01-15,1,333.274
Safety Stopped,Dynac,0,2020-01-16,1,156.181
Safety Stopped,Dynac,0,2020-01-17,2,718.53
Safety Stopped,Dynac,0,2020-01-18,1,722.896
Safety Stopped,Dynac,0,2020-01-20,4,6345.466
Safety Stopped,Dynac,0,2020-01-21,1,115.473
Safety Stopped,Dynac,0,2020-01-22,1,284.398
Safety Stopped,Dynac,0,2020-01-27,5,2414.96
Safety Stopped,Dynac,0,2020-01-28,1,328.562
Safety Stopped,Dynac,0,2020-01-30,2,520.003
Safety Stopped,Dynac,2,2020-01-07,1,61.213
Safety Stopped,Dynac,2,2020-01-10,1,9.125
Safety Stopped,Dynac,2,2020-01-11,1,3.031
Safety Stopped,Dynac,2,2020-01-16,2,57.196
Safety Stopped,Dynac,2,2020-01-17,1,29.073
Safety Stopped,Dynac,2,2020-01-18,1,34.091
Safety Stopped,Dynac,2,2020-01-20,1,14.037
Safety Stopped,Dynac,2,2020-01-21,1,16.044
Safety Stopped,Dynac,2,2020-01-22,1,16.053
Safety Stopped,Dynac,2,2020-01-30,1,52.225
Safety Stopped,Dynac,3,2020-01-08,1,1.005
Safety Stopped,Dynac,3,2020-01-14,1,31.239
Safety Stopped,Dynac,3,2020-01-20,2,25.068
Safety Stopped,Dynac,3,2020-01-27,5,38.472
Safety Stopped,Dynac,3,2020-01-28,1,36.102
Safety Stopped,Dynac,3,2020-01-30,1,20.069
Safety Stopped,Erector,0,2020-01-07,1,46.163
Safety Stopped,Erector,0,2020-01-08,2,612.839
Safety Stopped,Erector,0,2020-01-10,2,172.989
Safety Stopped,Erector,0,2020-01-11,14,1180.094
Safety Stopped,Erector,0,2020-01-14,10,425.989
Safety Stopped,Erector,0,2020-01-15,1,616.931
Safety Stopped,Erector,0,2020-01-16,19,458.15
Safety Stopped,Erector,0,2020-01-17,6,1031.642
Safety Stopped,Erector,0,2020-01-18,8,889.89
Safety Stopped,Erector,0,2020-01-20,10,1892.353
Safety Stopped,Erector,0,2020-01-21,1,597.883
Safety Stopped,Erector,0,2020-01-22,4,162.869
Safety Stopped,Erector,0,2020-01-23,3,400.331
Safety Stopped,Erector,0,2020-01-27,4,2364.283
Safety Stopped,Erector,0,2020-01-28,4,519.509
Safety Stopped,Erector,0,2020-01-29,2,55.446
Safety Stopped,Erector,0,2020-01-30,7,287.474
Safety Stopped,Erector,3,2020-01-07,2,148.508
Safety Stopped,Erector,3,2020-01-08,2,13.18
Safety Stopped,Erector,3,2020-01-11,14,179.727
Safety Stopped,Erector,3,2020-01-14,6,68.408
Safety Stopped,Erector,3,2020-01-15,1,6.016
Safety Stopped,Erector,3,2020-01-16,19,214.945
Safety Stopped,Erector,3,2020-01-17,4,92.433
Safety Stopped,Erector,3,2020-01-18,9,175.566
Safety Stopped,Erector,3,2020-01-20,10,284.412
Safety Stopped,Erector,3,2020-01-21,1,49.54
Safety Stopped,Erector,3,2020-01-22,4,81.244
Safety Stopped,Erector,3,2020-01-23,1,15.035
Safety Stopped,Erector,3,2020-01-27,3,33.133
Safety Stopped,Erector,3,2020-01-28,2,13.037
Safety Stopped,Erector,3,2020-01-29,3,300.444
Safety Stopped,Erector,3,2020-01-30,5,270.157
Safety Stopped,Erector,4,2020-01-10,2,11.171
Safety Stopped,Erector,4,2020-01-14,4,51.203
Safety Stopped,Erector,4,2020-01-17,2,21.057
Safety Stopped,Erector,4,2020-01-20,2,7.048
Safety Stopped,Erector,4,2020-01-23,3,145.095
Safety Stopped,Erector,4,2020-01-25,1,2.005
Safety Stopped,Erector,4,2020-01-28,2,138.686
Safety Stopped,Erector,4,2020-01-29,1,52.164
Safety Stopped,Erector,6,2020-01-10,1,13.203
Safety Stopped,Erector,6,2020-01-14,2,24.082
Safety Stopped,Erector,6,2020-01-17,1,6.016
Safety Stopped,Erector,6,2020-01-20,1,13.206
Safety Stopped,Erector,6,2020-01-23,2,7.022
Safety Stopped,Erector,6,2020-01-25,1,19.057
Safety Stopped,Erector,6,2020-01-29,1,7.018
Safety Stopped,Labeller,0,2020-01-07,2,386.962
Safety Stopped,Labeller,0,2020-01-08,2,368.801
Safety Stopped,Labeller,0,2020-01-10,3,167.031
Safety Stopped,Labeller,0,2020-01-11,2,1386.282
Safety Stopped,Labeller,0,2020-01-14,4,609.71
Safety Stopped,Labeller,0,2020-01-15,5,827.337
Safety Stopped,Labeller,0,2020-01-16,2,295.811
Safety Stopped,Labeller,0,2020-01-17,3,380.139
Safety Stopped,Labeller,0,2020-01-18,5,1253.675
Safety Stopped,Labeller,0,2020-01-19,1,235.288
Safety Stopped,Labeller,0,2020-01-20,9,1987.778
Safety Stopped,Labeller,0,2020-01-21,1,457.804
Safety Stopped,Labeller,0,2020-01-22,1,278.718
Safety Stopped,Labeller,0,2020-01-23,3,373.367
Safety Stopped,Labeller,0,2020-01-27,3,1372.812
Safety Stopped,Labeller,0,2020-01-28,1,378.178
Safety Stopped,Labeller,0,2020-01-30,9,661.838
Safety Stopped,Labeller,2,2020-01-07,1,126.443
Safety Stopped,Labeller,2,2020-01-08,2,40.177
Safety Stopped,Labeller,2,2020-01-10,1,27.409
Safety Stopped,Labeller,2,2020-01-11,2,94.915
Safety Stopped,Labeller,2,2020-01-14,3,262.386
Safety Stopped,Labeller,2,2020-01-15,3,62.184
Safety Stopped,Labeller,2,2020-01-16,3,118.784
Safety Stopped,Labeller,2,2020-01-17,4,190.955
Safety Stopped,Labeller,2,2020-01-18,4,153.845
Safety Stopped,Labeller,2,2020-01-19,1,43.582
Safety Stopped,Labeller,2,2020-01-20,5,207.985
Safety Stopped,Labeller,2,2020-01-22,1,38.148
Safety Stopped,Labeller,2,2020-01-23,1,32.087
Safety Stopped,Labeller,2,2020-01-27,1,43.169
Safety Stopped,Labeller,2,2020-01-28,1,25.071
Safety Stopped,Labeller,2,2020-01-30,6,266.234
Safety Stopped,Labeller,3,2020-01-08,2,13.048
Safety Stopped,Labeller,3,2020-01-14,1,26.208
Safety Stopped,Labeller,3,2020-01-20,1,19.257
Safety Stopped,Labeller,3,2020-01-21,1,43.18
Safety Stopped,Labeller,3,2020-01-27,2,24.25
Safety Stopped,Labeller,3,2020-01-30,1,56.186
Safety Stopped,Labeller,5,2020-01-10,1,3.012
Safety Stopped,Labeller,5,2020-01-14,1,3.007
Safety Stopped,Labeller,5,2020-01-15,1,4.011
Safety Stopped,Labeller,5,2020-01-16,1,3.016
Safety Stopped,Labeller,5,2020-01-17,1,4.01
Safety Stopped,Labeller,5,2020-01-18,1,2.005
Safety Stopped,Labeller,5,2020-01-23,1,4.01
Safety Stopped,Labeller,5,2020-01-30,1,2.007
Safety Stopped,Packer,0,2020-01-07,2,153.616
Safety Stopped,Packer,0,2020-01-08,4,574.876
Safety Stopped,Packer,0,2020-01-11,23,1148.951
Safety Stopped,Packer,0,2020-01-14,12,791.03
Safety Stopped,Packer,0,2020-01-15,4,705.737
Safety Stopped,Packer,0,2020-01-16,10,524.46
Safety Stopped,Packer,0,2020-01-17,14,503.723
Safety Stopped,Packer,0,2020-01-18,24,866.877
Safety Stopped,Packer,0,2020-01-19,5,282.825
Safety Stopped,Packer,0,2020-01-20,26,1717.03
Safety Stopped,Packer,0,2020-01-21,1,383.071
Safety Stopped,Packer,0,2020-01-22,5,202.955
Safety Stopped,Packer,0,2020-01-23,4,236.61
Safety Stopped,Packer,0,2020-01-27,4,1596.276
Safety Stopped,Packer,0,2020-01-28,11,457.925
Safety Stopped,Packer,0,2020-01-30,16,591.813
Safety Stopped,Packer,2,2020-01-07,2,152.531
Safety Stopped,Packer,2,2020-01-08,1,9.08
Safety Stopped,Packer,2,2020-01-11,23,226.786
Safety Stopped,Packer,2,2020-01-14,8,228.404
Safety Stopped,Packer,2,2020-01-15,4,112.908
Safety Stopped,Packer,2,2020-01-16,8,115.707
Safety Stopped,Packer,2,2020-01-17,15,173.886
Safety Stopped,Packer,2,2020-01-18,26,303.209
Safety Stopped,Packer,2,2020-01-19,5,71.273
Safety Stopped,Packer,2,2020-01-20,21,373.596
Safety Stopped,Packer,2,2020-01-22,5,75.428
Safety Stopped,Packer,2,2020-01-23,4,184.887
Safety Stopped,Packer,2,2020-01-27,4,105.473
Safety Stopped,Packer,2,2020-01-28,10,80.463
Safety Stopped,Packer,2,2020-01-30,16,528.692
Safety Stopped,Packer,3,2020-01-08,2,31.287
Safety Stopped,Packer,3,2020-01-14,1,22.06
Safety Stopped,Packer,3,2020-01-19,1,3.048
Safety Stopped,Packer,3,2020-01-20,1,4.062
Safety Stopped,Packer,3,2020-01-27,1,27.359
Safety Stopped,Packer,4,2020-01-08,1,14.235
Safety Stopped,Packer,4,2020-01-14,5,49.324
Safety Stopped,Packer,4,2020-01-16,1,42.165
Safety Stopped,Packer,4,2020-01-17,1,16.142
Safety Stopped,Packer,4,2020-01-18,2,36.094
Safety Stopped,Packer,4,2020-01-20,3,60.234
Safety Stopped,Packer,4,2020-01-21,1,55.718
Safety Stopped,Packer,4,2020-01-30,3,52.26
Safety Stopped,Palletiser,0,2020-01-07,2,211.723
Safety Stopped,Palletiser,0,2020-01-08,1,81.284
Safety Stopped,Palletiser,0,2020-01-11,2,1441.841
Safety Stopped,Palletiser,0,2020-01-14,1,367.78
Safety Stopped,Palletiser,0,2020-01-16,2,577.509
Safety Stopped,Palletiser,0,2020-01-17,4,1273.022
Safety Stopped,Palletiser,0,2020-01-18,1,1331.084
Safety Stopped,Palletiser,0,2020-01-20,12,1074.218
Safety Stopped,Palletiser,0,2020-01-21,2,756.618
Safety Stopped,Palletiser,0,2020-01-23,2,189.18
Safety Stopped,Palletiser,0,2020-01-25,1,36.098
Safety Stopped,Palletiser,0,2020-01-27,5,2492.992
Safety Stopped,Palletiser,0,2020-01-28,2,573.329
Safety Stopped,Palletiser,0,2020-01-30,3,239.504
Safety Stopped,Palletiser,1,2020-01-20,1,3.015
Safety Stopped,Palletiser,2,2020-01-07,1,31.111
Safety Stopped,Palletiser,2,2020-01-10,1,189.671
Safety Stopped,Palletiser,2,2020-01-11,2,52.497
Safety Stopped,Palletiser,2,2020-01-16,1,125.14
